Damage,Time
13400,357.1174
13440,359.0375
13480,360.476
13520,362.0363
13560,363.4751
13600,363.5563
13640,364.9349
13680,365.0149
13720,365.057
13760,366.5171
13800,369.4581
13840,369.5157
13880,371.0356
13920,371.0765
13960,376.1159
14000,376.1561
14040,376.1776
14080,377.6581
14120,377.7564
14160,379.1957
14200,380.9352
14240,381.0172
14280,383.5974
14320,385.255
14360,385.2962
14400,386.855
14440,386.9163
14480,386.9357
14520,388.4959
14560,388.5756
14600,389.9776
14640,390.0379
14680,391.6565
14720,391.7154
14760,391.7743
14800,396.1364
14840,396.1364
14880,397.6143
14920,397.6372
14960,397.6774
15000,399.1149
15040,399.1943
15080,399.2348
15120,409.1747
15160,409.2141
15200,409.2364
15240,409.2549
15280,410.755
15320,410.777
15360,410.8162
15400,412.2552
15440,412.275
15480,412.3144
15520,412.3144
15560,413.755
15600,413.7758
15640,413.8145
15680,413.8366
15720,421.8169
15760,423.4562
15800,425.0543
15840,425.2339
15880,426.5757
15920,426.5961
15960,429.5366
16000,431.0365
16040,432.5344
16080,434.7164
16120,
